회사명,거래소코드,회계년도,자산(*)(IFRS연결),자본(*)(IFRS연결)
(주)코리아나화장품,027050,2018/12,122612031,77632446
(주)코리아나화장품,027050,2019/12,122298260,77548486
(주)코리아나화장품,027050,2020/12,114172898,77904658
(주)코리아센터,290510,2011/12,,
(주)코리아센터,290510,2012/12,,
(주)코리아센터,290510,2013/12,,
(주)코리아센터,290510,2014/12,,
(주)코리아센터,290510,2015/12,,
(주)코리아센터,290510,2016/12,,
(주)코리아센터,290510,2017/12,103607079,43171479
(주)코리아센터,290510,2018/12,264548373,134745269
(주)코리아센터,290510,2019/12,344866909,198144410
(주)코리아센터,290510,2020/12,406676888,234687856
(주)코리아써키트,007810,2011/12,419488244,248163825
(주)코리아써키트,007810,2012/12,462312486,286741523
(주)코리아써키트,007810,2013/12,551207964,396058466
(주)코리아써키트,007810,2014/12,542551001,397406160
(주)코리아써키트,007810,2015/12,526992026,398771647
(주)코리아써키트,007810,2016/12,520500737,390902233
(주)코리아써키트,007810,2017/12,556503135,415371181
(주)코리아써키트,007810,2018/12,500488797,387776024
(주)코리아써키트,007810,2019/12,478120049,390491858
(주)코리아써키트,007810,2020/12,921746308,566342752
(주)코리아에스이,101670,2011/12,,
(주)코리아에스이,101670,2012/12,,
(주)코리아에스이,101670,2013/12,,
(주)코리아에스이,101670,2014/12,,
(주)코리아에스이,101670,2015/12,,
(주)코리아에스이,101670,2016/12,,
(주)코리아에스이,101670,2017/12,41482384,37958115
(주)코리아에스이,101670,2018/12,38971319,34904038
(주)코리아에스이,101670,2019/12,35532474,32556061
(주)코리아에스이,101670,2020/12,29760777,24376869
(주)코맥스,036690,2011/12,85058009,30546179
(주)코맥스,036690,2012/12,77308571,34660619
(주)코맥스,036690,2013/12,83485160,40962150
(주)코맥스,036690,2014/12,85749893,44212552
(주)코맥스,036690,2015/12,89131049,49260214
(주)코맥스,036690,2016/12,96774640,57273466
(주)코맥스,036690,2017/12,104882960,63723784
(주)코맥스,036690,2018/12,105445314,66288337
(주)코맥스,036690,2019/12,110179684,69616113
(주)코맥스,036690,2020/12,115451070,71327617
(주)코메론,049430,2011/12,92395037,72802329
(주)코메론,049430,2012/12,95687089,77644151
(주)코메론,049430,2013/12,102537204,82776052
(주)코메론,049430,2014/12,110437411,89120284
(주)코메론,049430,2015/12,116526898,100605587
(주)코메론,049430,2016/12,136746192,112540066
(주)코메론,049430,2017/12,139135359,119338208
(주)코메론,049430,2018/12,142536732,128415959
(주)코메론,049430,2019/12,153773823,140474821
(주)코메론,049430,2020/12,163170344,148973016
(주)코미코,183300,2013/12,65574684,21896480
(주)코미코,183300,2014/12,76694545,24673748
(주)코미코,183300,2015/12,82689471,32192421
(주)코미코,183300,2016/12,93196639,40170716
(주)코미코,183300,2017/12,121072950,71966199
(주)코미코,183300,2018/12,232717205,99678975
(주)코미코,183300,2019/12,292076428,122130423
(주)코미코,183300,2020/12,315096093,169503235
(주)코미팜,041960,2011/12,64118373,39237058
(주)코미팜,041960,2012/12,76977313,40564868
(주)코미팜,041960,2013/12,108796731,44719909
(주)코미팜,041960,2014/12,124397607,53158669
(주)코미팜,041960,2015/12,133389118,76129750
(주)코미팜,041960,2016/12,149843271,99300977
(주)코미팜,041960,2017/12,149268453,107304405
(주)코미팜,041960,2018/12,139903685,97986811
(주)코미팜,041960,2019/12,125644473,76165829
(주)코미팜,041960,2020/12,121912528,78100677
(주)코세스,089890,2011/12,,
(주)코세스,089890,2012/12,,
(주)코세스,089890,2013/12,,
(주)코세스,089890,2014/12,,
(주)코세스,089890,2015/12,,
(주)코세스,089890,2016/12,,
(주)코세스,089890,2017/12,,
(주)코세스,089890,2018/12,,
(주)코세스,089890,2019/12,,
(주)코세스,089890,2020/12,,
(주)코센,009730,2011/12,,
(주)코센,009730,2012/12,,
(주)코센,009730,2013/12,,
(주)코센,009730,2014/12,64057472,23666367
(주)코센,009730,2015/12,58921631,24517596
(주)코센,009730,2016/12,60000751,23750526
(주)코센,009730,2017/12,57162040,29260101
(주)코센,009730,2018/12,55576704,22144548
(주)코센,009730,2019/12,84205795,3206098
(주)코센,009730,2020/12,53379079,20248239
(주)코스나인,082660,2011/12,55915463,21333651
(주)코스나인,082660,2012/12,113926933,32355159
(주)코스나인,082660,2013/12,183177965,41972959
(주)코스나인,082660,2014/12,179680497,53073891
(주)코스나인,082660,2015/12,193477266,59865405
(주)코스나인,082660,2016/12,197249708,69296536
(주)코스나인,082660,2017/12,181360692,61310071
(주)코스나인,082660,2018/12,79381517,13599808
(주)코스나인,082660,2019/12,,
(주)코스나인,082660,2020/12,69815752,19000791
(주)코스메카코리아,241710,2011/12,,
(주)코스메카코리아,241710,2012/12,,
(주)코스메카코리아,241710,2013/12,,
(주)코스메카코리아,241710,2014/12,50967436,18031866
(주)코스메카코리아,241710,2015/12,69889550,22865228
(주)코스메카코리아,241710,2016/12,143045906,104839062
(주)코스메카코리아,241710,2017/12,151059278,113468532
(주)코스메카코리아,241710,2018/12,315034709,171616124
(주)코스메카코리아,241710,2019/12,350909520,172409769
(주)코스메카코리아,241710,2020/12,358963343,172558393
(주)코스온,069110,2011/12,,
(주)코스온,069110,2012/12,,
(주)코스온,069110,2013/12,,
(주)코스온,069110,2014/12,,
(주)코스온,069110,2015/12,,
(주)코스온,069110,2016/12,101838339,61315372
(주)코스온,069110,2017/12,139432991,72113138
(주)코스온,069110,2018/12,221447294,112401290
(주)코스온,069110,2019/12,239961867,107932375
(주)코스온,069110,2020/12,198306895,90162196
(주)코썬바이오,204990,2011/12,,
(주)코썬바이오,204990,2012/12,,
(주)코썬바이오,204990,2013/12,,
(주)코썬바이오,204990,2014/12,,
(주)코썬바이오,204990,2015/12,,
(주)코썬바이오,204990,2016/12,,
(주)코썬바이오,204990,2017/12,128032491,114129527
(주)코썬바이오,204990,2018/12,65519401,54284043
(주)코썬바이오,204990,2019/12,14760523,4868520
(주)코아스,071950,2011/12,,
(주)코아스,071950,2012/12,103422937,42229412
(주)코아스,071950,2013/12,98569947,37878259
(주)코아스,071950,2014/12,101027896,40679602
(주)코아스,071950,2015/12,89438043,30797970
(주)코아스,071950,2016/12,76929028,24636529
(주)코아스,071950,2017/12,79069618,23663704
(주)코아스,071950,2018/12,78534357,23446318
(주)코아스,071950,2019/12,77314339,25320220
(주)코아스,071950,2020/12,73236024,23987325
(주)코아시아,045970,2011/12,230066991,100131158
(주)코아시아,045970,2012/12,238163639,102289190
(주)코아시아,045970,2013/12,272680457,100091851
(주)코아시아,045970,2014/12,242015229,86077683
(주)코아시아,045970,2015/12,351679808,126171665
(주)코아시아,045970,2016/12,325515778,142678699
(주)코아시아,045970,2017/12,331114667,150814848
(주)코아시아,045970,2018/12,327476522,138567140
(주)코아시아,045970,2019/12,326298702,142347787
(주)코아시아,045970,2020/12,317776316,133351956
(주)코아시아옵틱스,196450,2014/12,92040010,83487696
(주)코아시아옵틱스,196450,2015/12,99856404,74971505
(주)코아시아옵틱스,196450,2016/12,69867088,35161985
(주)코아시아옵틱스,196450,2017/12,68339098,45785930
(주)코아시아옵틱스,196450,2018/12,57405388,39107347
(주)코아시아옵틱스,196450,2019/12,114274762,75559877
(주)코아시아옵틱스,196450,2020/12,94588382,59578187
(주)코아에스앤아이,052350,2011/12,,
(주)코엔텍,029960,2011/12,73048836,63404904
(주)코엔텍,029960,2012/12,83764683,72879822
(주)코엔텍,029960,2013/12,93103166,82006665
(주)코엔텍,029960,2014/12,104498650,90119012
(주)코엔텍,029960,2015/12,130554728,97222875
(주)코엔텍,029960,2016/12,153917415,110624034
(주)코엔텍,029960,2017/12,172746242,125556413
(주)코엔텍,029960,2018/12,196343451,148686380
(주)코엔텍,029960,2019/12,,
(주)코엔텍,029960,2020/12,,
(주)코오롱,002020,2011/12,3808664515,994683189
(주)코오롱,002020,2012/12,3859498968,952833500
(주)코오롱,002020,2013/12,3775562705,827444911
(주)코오롱,002020,2014/12,3578435131,920787959
(주)코오롱,002020,2015/12,3291820462,805497095
(주)코오롱,002020,2016/12,3333623695,831294730
(주)코오롱,002020,2017/12,3699363238,913935634
(주)코오롱,002020,2018/12,3480352009,835367198
(주)코오롱,002020,2019/12,3618574587,721903595
(주)코오롱,002020,2020/12,3708134499,809123047
(주)코원플레이,056000,2011/12,83607085,46326297
(주)코원플레이,056000,2012/12,70015194,31970216
(주)코원플레이,056000,2013/12,69714471,30779323
(주)코원플레이,056000,2014/12,66975754,24189943
(주)코원플레이,056000,2015/12,37467433,17507077
(주)코원플레이,056000,2016/12,,
(주)코원플레이,056000,2017/12,22125522,19713897
(주)코원플레이,056000,2018/12,22337356,20217216
(주)코원플레이,056000,2019/12,21161057,17372190
(주)코원플레이,056000,2020/12,54057786,28388253
(주)코윈테크,282880,2016/12,,
(주)코윈테크,282880,2017/12,,
(주)코윈테크,282880,2018/12,,
(주)코윈테크,282880,2019/12,115217985,103406446
(주)코윈테크,282880,2020/12,127280651,99415480
(주)코이즈,121850,2011/12,32664969,16230531
(주)코이즈,121850,2012/12,45898891,32084477
(주)코이즈,121850,2013/12,59114075,30266292
(주)코이즈,121850,2014/12,57527978,29708570
(주)코이즈,121850,2015/12,58006987,27340338
(주)코이즈,121850,2016/12,54923992,29802804
(주)코이즈,121850,2017/12,45676171,22540324
(주)코이즈,121850,2018/12,46448349,15513442
(주)코이즈,121850,2019/12,41096583,18231052
(주)코이즈,121850,2020/12,40470454,15623974
(주)코콤,015710,2011/12,90597063,65525163
(주)코콤,015710,2012/12,101942031,68298962
(주)코콤,015710,2013/12,111496084,70640493
(주)코콤,015710,2014/12,105861241,75562657
(주)코콤,015710,2015/12,110081235,88868849
(주)코콤,015710,2016/12,117782559,94045203
(주)코콤,015710,2017/12,128890686,102279184
(주)코콤,015710,2018/12,147620181,113083860
(주)코콤,015710,2019/12,147422080,117880046
(주)코콤,015710,2020/12,151268456,122472012
(주)코텍,052330,2011/12,,
(주)코텍,052330,2012/12,,
(주)코텍,052330,2013/12,,
(주)코텍,052330,2014/12,,
(주)코텍,052330,2015/12,,
(주)코텍,052330,2016/12,,
(주)코텍,052330,2017/12,,
(주)코텍,052330,2018/12,,
(주)코텍,052330,2019/12,353091372,317940394
(주)코텍,052330,2020/12,323641142,299865859
(주)코퍼스코리아,322780,2019/12,,
(주)코퍼스코리아,322780,2020/12,50351393,38141176
(주)코프라,126600,2011/12,,
(주)코프라,126600,2012/12,,
(주)코프라,126600,2013/12,65785053,46266581
(주)코프라,126600,2014/12,83860843,55405592
(주)코프라,126600,2015/12,107225279,76631173
(주)코프라,126600,2016/12,124690917,87785655
(주)코프라,126600,2017/12,142292865,98141560
(주)코프라,126600,2018/12,167381777,101703962
(주)코프라,126600,2019/12,156410475,109112331
(주)코프라,126600,2020/12,150417752,118672719
(주)콘텐트리중앙,036420,2011/12,262663421,81483792
(주)콘텐트리중앙,036420,2012/12,514509318,132175393
(주)콘텐트리중앙,036420,2013/12,506503219,137986966
(주)콘텐트리중앙,036420,2014/12,481081216,165173382
(주)콘텐트리중앙,036420,2015/12,455951828,78224723
(주)콘텐트리중앙,036420,2016/12,550190463,125016600
(주)콘텐트리중앙,036420,2017/12,661939538,235733191
(주)콘텐트리중앙,036420,2018/12,821203465,420933662
(주)콘텐트리중앙,036420,2019/12,1161637852,420580076
(주)콘텐트리중앙,036420,2020/12,1475541489,263909591
(주)콤텍시스템,031820,2011/12,116722640,50340462
(주)콤텍시스템,031820,2012/12,119691215,55109369
(주)콤텍시스템,031820,2013/12,119842093,55797283
(주)콤텍시스템,031820,2014/12,116860847,51028060
(주)콤텍시스템,031820,2015/12,107817629,54036795
(주)콤텍시스템,031820,2016/12,130290045,57116968
(주)콤텍시스템,031820,2017/12,106679920,58348773
(주)콤텍시스템,031820,2018/12,,
(주)콤텍시스템,031820,2019/12,,
(주)콤텍시스템,031820,2020/12,185652375,99548776
(주)쿠첸,225650,2015/12,,
(주)쿠첸,225650,2016/12,,
(주)쿠첸,225650,2017/12,,
(주)쿠첸,225650,2018/12,,
(주)쿠콘,294570,2018/12,71910035,21641741
(주)쿠콘,294570,2019/12,97455084,36961570
(주)쿠콘,294570,2020/12,141997803,66506619
(주)퀀타매트릭스,317690,2018/12,31734646,-40227822
(주)퀀타매트릭스,317690,2019/12,33189933,29278976
(주)퀀타매트릭스,317690,2020/12,61552116,57398814
(주)큐라클,365270,2019/12,,
(주)큐라클,365270,2020/12,,
(주)큐로,015590,2011/12,279382747,61194923
(주)큐로,015590,2012/12,262270166,69969473
(주)큐로,015590,2013/12,262833068,79951693
(주)큐로,015590,2014/12,295677320,77996506
(주)큐로,015590,2015/12,,
(주)큐로,015590,2016/12,,
(주)큐로,015590,2017/12,,
(주)큐로,015590,2018/12,,
(주)큐로,015590,2019/12,217020142,97779485
(주)큐로,015590,2020/12,,
(주)큐로컴,040350,2011/12,60713769,41771071
(주)큐로컴,040350,2012/12,57672285,40961046
(주)큐로컴,040350,2013/12,62028853,51561675
(주)큐로컴,040350,2014/12,61413743,50188155
(주)큐로컴,040350,2015/12,91858522,80934229
(주)큐로컴,040350,2016/12,110467974,75143999
(주)큐로컴,040350,2017/12,117709804,75598988
(주)큐로컴,040350,2018/12,94049808,60699558
(주)큐로컴,040350,2019/12,96606780,37599281
(주)큐로컴,040350,2020/12,82836618,49338772
(주)큐로홀딩스,051780,2011/12,75379028,23185575
(주)큐로홀딩스,051780,2012/12,83406346,18306633
(주)큐로홀딩스,051780,2013/12,76369512,18333111
(주)큐로홀딩스,051780,2014/12,76809885,32218225
(주)큐로홀딩스,051780,2015/12,92194788,63735056
(주)큐로홀딩스,051780,2016/12,91308534,71419404
(주)큐로홀딩스,051780,2017/12,54861347,29545520
(주)큐로홀딩스,051780,2018/12,51629331,22710694
(주)큐로홀딩스,051780,2019/12,49234096,25227718
(주)큐로홀딩스,051780,2020/12,60221473,36967364
(주)큐리어스,045050,2011/12,,
(주)큐리언트,115180,2014/12,,
(주)큐리언트,115180,2015/12,,
(주)큐리언트,115180,2016/12,,
(주)큐리언트,115180,2017/12,,
(주)큐리언트,115180,2018/12,,
(주)큐리언트,115180,2019/12,,
(주)큐리언트,115180,2020/12,60810746,56958636
(주)큐브엔터테인먼트,182360,2013/12,,
(주)큐브엔터테인먼트,182360,2014/12,,
(주)큐브엔터테인먼트,182360,2015/12,27649412,20857121
(주)큐브엔터테인먼트,182360,2016/12,21470633,17223100
(주)큐브엔터테인먼트,182360,2017/12,22136132,15787995
(주)큐브엔터테인먼트,182360,2018/12,28829632,16724906
(주)큐브엔터테인먼트,182360,2019/12,32002669,17615641
(주)큐브엔터테인먼트,182360,2020/12,58849477,37216399
(주)큐에스아이,066310,2011/12,,
(주)큐에스아이,066310,2012/12,49460598,44526558
(주)큐에스아이,066310,2013/12,53599411,48252713
(주)큐에스아이,066310,2014/12,56888043,51007007
(주)큐에스아이,066310,2015/12,55734972,52203345
(주)큐에스아이,066310,2016/12,55524032,52772980
(주)큐에스아이,066310,2017/12,55024425,52565033
(주)큐에스아이,066310,2018/12,54017004,51481025
(주)큐에스아이,066310,2019/12,58462417,54491749
(주)큐에스아이,066310,2020/12,74496942,54631492
(주)크라운제과,264900,2017/12,,
(주)크라운제과,264900,2018/12,,
(주)크라운제과,264900,2019/12,,
(주)크라운제과,264900,2020/12,,
(주)크라운해태홀딩스,005740,2011/12,1109065713,218725766
(주)크라운해태홀딩스,005740,2012/12,1087996254,235631708
(주)크라운해태홀딩스,005740,2013/12,1091834196,240821559
(주)크라운해태홀딩스,005740,2014/12,1089820120,264739767
(주)크라운해태홀딩스,005740,2015/12,1121569714,303450459
(주)크라운해태홀딩스,005740,2016/12,1177800258,404861317
(주)크라운해태홀딩스,005740,2017/12,1311341477,492976764
(주)크라운해태홀딩스,005740,2018/12,1286504596,493693418
(주)크라운해태홀딩스,005740,2019/12,1238166154,459906842
