회사명,거래소코드,회계년도,자산(*)(IFRS)(천원),자본(*)(IFRS)(천원),* (정상)영업손익(보고서기재)(IFRS)(천원),당기순이익(손실)(IFRS)(천원),매출액(수익)(*)(IFRS)(천원),상장일,상장폐지일
(주)자연과환경,043910,2014/12,32256120,13547734,1063685,-25209836,10191729,2005/11/18,
(주)자연과환경,043910,2015/12,29347912,21146307,328685,227339,6923462,2005/11/18,
(주)자연과환경,043910,2016/12,26429764,16898128,-2557921,-9281661,9163559,2005/11/18,
(주)자연과환경,043910,2017/12,40807777,28409007,-3949318,-5674524,13212688,2005/11/18,
(주)자연과환경,043910,2018/12,42442593,29516582,674255,1107576,24751624,2005/11/18,
(주)자연과환경,043910,2019/12,61219693,42947213,850450,-2055938,31434561,2005/11/18,
(주)자연과환경,043910,2020/12,65087195,38071117,-4779529,-4876096,29000331,2005/11/18,
(주)자유투어,046840,2011/12,65130145,22189973,-9446814,-33485795,22357344,2001/07/10,2013/05/01
(주)자유투어,046840,2012/12,46377169,17142378,-8142605,-16524646,19462041,2001/07/10,2013/05/01
(주)자이언트스텝,289220,2017/12,13757872,11235154,332710,607280,12693716,2021/03/24,
(주)자이언트스텝,289220,2018/12,12868622,10760498,-1380447,-1489549,12766649,2021/03/24,
(주)자이언트스텝,289220,2019/12,14181310,6415176,-1781142,-4430177,12839025,2021/03/24,
(주)자이언트스텝,289220,2020/12,20710245,14328898,-1356063,-1506711,15535548,2021/03/24,
(주)장원테크,174880,2011/12,,,,,,2016/07/15,
(주)장원테크,174880,2012/12,39448726,12396405,3998517,3205829,81732953,2016/07/15,
(주)장원테크,174880,2013/12,51865612,23462452,7118396,6093855,105073774,2016/07/15,
(주)장원테크,174880,2014/12,72234786,21402970,-8151902,-4248662,100673301,2016/07/15,
(주)장원테크,174880,2015/12,57910456,38398235,7683979,17096104,127516461,2016/07/15,
(주)장원테크,174880,2016/12,60541999,54829597,-8081748,-2853202,39351465,2016/07/15,
(주)장원테크,174880,2017/12,55463644,49876829,-8285933,-3493073,20697024,2016/07/15,
(주)장원테크,174880,2018/12,62501834,57186836,4594043,7669537,28109444,2016/07/15,
(주)장원테크,174880,2019/12,138346349,62024236,-3376994,-370234,20249951,2016/07/15,
(주)장원테크,174880,2020/12,113642691,71740743,-15472383,-68488337,10814287,2016/07/15,
(주)정다운,224090,2011/12,,,,,,2015/07/31,2016/06/29
(주)정다운,224090,2012/12,,,,,,2015/07/31,2016/06/29
(주)정다운,224090,2013/12,60945511,16692774,6568805,2336464,78124190,2015/07/31,2016/06/29
(주)정다운,224090,2014/12,51488672,16675264,4383024,587939,55048503,2015/07/31,2016/06/29
(주)정다운,208140,2014/12,,,,,,2014/12/17,
(주)정다운,208140,2015/12,,,,,,2014/12/17,
(주)정다운,224090,2015/12,51920125,21242479,5167104,3067051,57668685,2015/07/31,2016/06/29
(주)정다운,208140,2016/12,57755110,28776816,2377150,-1058056,56914083,2014/12/17,
(주)정다운,208140,2017/12,64418242,39299600,11221181,9890382,80247319,2014/12/17,
(주)정다운,208140,2018/12,93953651,47835383,13507872,9037876,94883997,2014/12/17,
(주)정다운,208140,2019/12,112861951,48837782,5300075,3754827,114132619,2014/12/17,
(주)정다운,208140,2020/12,140390212,68980693,-1871777,-2272638,123887477,2014/12/17,
(주)정상제이엘에스,040420,2011/12,68215879,58005371,14650437,9303709,85851243,2000/08/01,
(주)정상제이엘에스,040420,2012/12,69208494,59465198,10350292,8954771,78820467,2000/08/01,
(주)정상제이엘에스,040420,2013/12,68811453,59720162,8005541,6539833,74029974,2000/08/01,
(주)정상제이엘에스,040420,2014/12,69317082,60170540,7481707,5771638,75714800,2000/08/01,
(주)정상제이엘에스,040420,2015/12,70929353,60125692,7302595,5537017,77666444,2000/08/01,
(주)정상제이엘에스,040420,2016/12,78936809,61945629,8585242,7196945,80297235,2000/08/01,
(주)정상제이엘에스,040420,2017/12,81478261,63985025,9796677,7733908,81001882,2000/08/01,
(주)정상제이엘에스,040420,2018/12,83313449,61385015,10915358,3517421,83759118,2000/08/01,
(주)정상제이엘에스,040420,2019/12,108848242,64084142,13060056,8256300,89392125,2000/08/01,
(주)정상제이엘에스,040420,2020/12,98715365,63839836,9015607,6444797,84038271,2000/08/01,
(주)정원엔시스,045510,2011/12,71442390,18157619,586521,-2081937,176529553,2000/09/07,
(주)정원엔시스,045510,2012/12,61642002,19995661,1830702,563756,136081071,2000/09/07,
(주)정원엔시스,045510,2013/12,54474273,16718104,2201966,-3284116,118033830,2000/09/07,
(주)정원엔시스,045510,2014/12,72498265,19441092,4445213,2724234,128542263,2000/09/07,
(주)정원엔시스,045510,2015/12,76248444,26284158,4018714,3276087,133863989,2000/09/07,
(주)정원엔시스,045510,2016/12,72440237,37808296,1870901,2270358,153379619,2000/09/07,
(주)정원엔시스,045510,2017/12,62899736,34759531,1823116,-2791195,121977269,2000/09/07,
(주)정원엔시스,045510,2018/12,69263657,38479442,2287368,4213768,110588062,2000/09/07,
(주)정원엔시스,045510,2019/12,82586672,38660745,1644730,803096,128935978,2000/09/07,
(주)정원엔시스,045510,2020/12,73453827,39904482,1193940,746914,138330480,2000/09/07,
(주)제넥신,095700,2011/12,39714852,24361404,-6844669,-6888631,2661323,2009/09/15,
(주)제넥신,095700,2012/12,63401268,45849356,-2692825,-2237181,6251653,2009/09/15,
(주)제넥신,095700,2013/12,55847108,38303094,-7050849,-8998827,5754727,2009/09/15,
(주)제넥신,095700,2014/12,114111696,100932487,-5207707,-7413282,16655692,2009/09/15,
(주)제넥신,095700,2015/12,142100586,125766344,1086622,-1426677,32519853,2009/09/15,
(주)제넥신,095700,2016/12,198711948,170244079,-23327163,-25030754,11351915,2009/09/15,
(주)제넥신,095700,2017/12,140733592,113908539,-26859178,-19329560,28454503,2009/09/15,
(주)제넥신,095700,2018/12,374811155,320507454,-38083104,-34066760,12881557,2009/09/15,
(주)제넥신,095700,2019/12,358176683,296909421,-44536068,-16509197,11303045,2009/09/15,
(주)제넥신,095700,2020/12,614454702,554289063,-38729166,18241823,18543495,2009/09/15,
(주)제넨바이오,072520,2011/12,120549444,65977228,3830101,2490001,143951820,2004/10/29,
(주)제넨바이오,072520,2012/12,126271249,64200665,6618937,-1097490,204226327,2004/10/29,
(주)제넨바이오,072520,2013/12,115790069,60232521,-5595189,-3101511,205549064,2004/10/29,
(주)제넨바이오,072520,2014/12,77571533,20519088,-37700458,-46017838,102858423,2004/10/29,
(주)제넨바이오,072520,2015/12,48223538,3297223,-22906069,-36626934,70020507,2004/10/29,
(주)제넨바이오,072520,2016/12,52678376,19520427,-5731624,-12901514,17003992,2004/10/29,
(주)제넨바이오,072520,2017/12,46628595,13468718,752329,-7480676,15891038,2004/10/29,
(주)제넨바이오,072520,2018/12,70463510,31870305,-2390841,-5166013,7043270,2004/10/29,
(주)제넨바이오,072520,2019/12,83980821,25724277,-11931152,-43082325,11646248,2004/10/29,
(주)제넨바이오,072520,2020/12,97225113,49681101,-11700763,-19449529,11845685,2004/10/29,
(주)제노레이,122310,2011/12,19491939,8329503,1410572,937362,22867954,2018/05/28,
(주)제노레이,122310,2012/12,22929325,9196831,1603198,1330539,26992863,2018/05/28,
(주)제노레이,122310,2013/12,23630760,10200887,2066100,872062,30127437,2018/05/28,
(주)제노레이,122310,2014/12,27795256,11630823,955086,881372,27047330,2018/05/28,
(주)제노레이,122310,2015/12,28444778,13642484,2440694,2011661,29296210,2018/05/28,
(주)제노레이,122310,2016/12,32880061,14960745,3886880,2905294,35466733,2018/05/28,
(주)제노레이,122310,2017/12,37402451,24427080,5906656,4970882,41331005,2018/05/28,
(주)제노레이,122310,2018/12,57124240,44601867,10227309,8965454,52915039,2018/05/28,
(주)제노레이,122310,2019/12,76754029,58668464,13877527,12743561,60797612,2018/05/28,
(주)제노레이,122310,2020/12,84619741,66011065,11491761,10439852,59415168,2018/05/28,
(주)제노코,361390,2013/12,,,,,,2021/03/24,
(주)제노코,361390,2014/12,,,,,,2021/03/24,
(주)제노코,361390,2015/12,,,,,,2021/03/24,
(주)제노코,361390,2016/12,,,,,,2021/03/24,
(주)제노코,361390,2017/12,,,,,,2021/03/24,
(주)제노코,361390,2018/12,,,,,,2021/03/24,
(주)제노코,361390,2019/12,,,,,,2021/03/24,
(주)제노코,361390,2020/12,28671898,8199734,2498825,1690996,34089086,2021/03/24,
(주)제노포커스,187420,2013/12,8948922,2316853,194980,112417,2194806,2015/05/29,
(주)제노포커스,187420,2014/12,16589881,9363299,1054551,1929326,4621609,2015/05/29,
(주)제노포커스,187420,2015/12,29795862,29108729,600221,842606,4597225,2015/05/29,
(주)제노포커스,187420,2016/12,62334128,61655583,1040673,1399804,5833460,2015/05/29,
(주)제노포커스,187420,2017/12,64023694,63583501,927387,1502161,6002680,2015/05/29,
(주)제노포커스,187420,2018/12,65028048,61680390,-765145,-1751956,7406680,2015/05/29,
(주)제노포커스,187420,2019/12,73772065,59771176,-2180603,-1932281,13858160,2015/05/29,
(주)제노포커스,187420,2020/12,94172250,53508757,-1599543,-7246320,16716722,2015/05/29,
(주)제놀루션,225220,2013/12,,,,,,2020/07/24,
(주)제놀루션,225220,2014/12,,,,,,2020/07/24,
(주)제놀루션,225220,2015/12,,,,,,2020/07/24,
(주)제놀루션,225220,2016/12,,,,,,2020/07/24,
(주)제놀루션,225220,2017/12,,,,,,2020/07/24,
(주)제놀루션,225220,2018/12,,,,,,2020/07/24,
(주)제놀루션,225220,2019/12,13428301,2638701,148024,-286991,3950620,2020/07/24,
(주)제놀루션,225220,2020/12,83773905,61291241,54041352,32046121,85302770,2020/07/24,
(주)제닉,123330,2011/12,58792175,46410324,13332276,10520115,105276447,2011/08/03,
(주)제닉,123330,2012/12,59789236,53404423,7558922,6130114,85872556,2011/08/03,
(주)제닉,123330,2013/12,66996728,55694816,5708951,5345148,63332173,2011/08/03,
(주)제닉,123330,2014/12,74356564,55157977,2543965,1956417,61607251,2011/08/03,
(주)제닉,123330,2015/12,77209543,58119134,3258541,3003327,62934577,2011/08/03,
(주)제닉,123330,2016/12,77747631,62594396,4032151,1731523,61419387,2011/08/03,
(주)제닉,123330,2017/12,75252519,55478559,-4390221,-6846848,49599697,2011/08/03,
(주)제닉,123330,2018/12,54093544,40585978,-9167101,-14882706,50523823,2011/08/03,
(주)제닉,123330,2019/12,37553591,7426872,-890554,-33317008,43256345,2011/08/03,
(주)제닉,123330,2020/12,49999548,22330915,1131520,15178581,42142139,2011/08/03,
(주)제로투세븐,159580,2011/12,69923167,18303630,8438294,3650698,190745162,2013/02/19,
(주)제로투세븐,159580,2012/12,71439477,23265293,8081322,5289663,225052201,2013/02/19,
(주)제로투세븐,159580,2013/12,82632341,48541010,1973792,1271619,214710307,2013/02/19,
(주)제로투세븐,159580,2014/12,90014467,47827843,-3546156,-3062262,215280432,2013/02/19,
(주)제로투세븐,159580,2015/12,100690372,45511004,-2399768,-2366106,238663804,2013/02/19,
(주)제로투세븐,159580,2016/12,105717185,36757656,-9967519,-8495404,199046486,2013/02/19,
(주)제로투세븐,159580,2017/12,81631296,24320150,571978,-12902408,164646626,2013/02/19,
(주)제로투세븐,159580,2018/12,126266096,61250775,-3098794,-4945433,156776939,2013/02/19,
(주)제로투세븐,159580,2019/12,124637296,71491146,12713488,10858834,215101486,2013/02/19,
(주)제로투세븐,159580,2020/12,108696969,70972880,1062366,-543871,139580202,2013/02/19,
(주)제우스,079370,2011/12,132460228,85646509,8805636,7066177,195297278,2006/02/01,
(주)제우스,079370,2012/12,111790627,86805263,1010539,2032536,96709528,2006/02/01,
(주)제우스,079370,2013/12,140418852,95158284,12130541,8361913,127543175,2006/02/01,
(주)제우스,079370,2014/12,166898487,110367326,14331470,11942847,160061868,2006/02/01,
(주)제우스,079370,2015/12,184069973,125256293,18283114,16329358,202817727,2006/02/01,
(주)제우스,079370,2016/12,199790682,135188323,14426351,13153491,190515605,2006/02/01,
(주)제우스,079370,2017/12,240986004,144755864,22278788,12878019,255485239,2006/02/01,
(주)제우스,079370,2018/12,275308527,164285424,28835189,24366192,304792159,2006/02/01,
(주)제우스,079370,2019/12,250270864,169067191,11866560,7872422,198658144,2006/02/01,
(주)제우스,079370,2020/12,283061501,172598706,7757765,7450641,212125124,2006/02/01,
(주)제이브이엠,054950,2011/12,186841789,68681085,20433336,12530450,75535345,2006/06/07,
(주)제이브이엠,054950,2012/12,163606906,78637513,14344641,6043996,77867014,2006/06/07,
(주)제이브이엠,054950,2013/12,161776133,90119748,18186064,15028638,81604938,2006/06/07,
(주)제이브이엠,054950,2014/12,161218189,99700777,16308440,9418436,84527022,2006/06/07,
(주)제이브이엠,054950,2015/12,157078467,107738735,8113982,7155546,76596754,2006/06/07,
(주)제이브이엠,054950,2016/12,172067283,115909161,14527582,11889048,85141661,2006/06/07,
(주)제이브이엠,054950,2017/12,161555862,126804519,18510686,13284196,92513964,2006/06/07,
(주)제이브이엠,054950,2018/12,162136181,128511926,12463956,8142527,90115376,2006/06/07,
(주)제이브이엠,054950,2019/12,161920776,130433491,12049509,7157491,99556067,2006/06/07,
(주)제이브이엠,054950,2020/12,174544010,141573710,12688944,7865563,100348623,2006/06/07,
(주)제이스텍,090470,2011/12,48145944,35466582,6143914,4790681,55422281,2007/01/10,
(주)제이스텍,090470,2012/12,49676188,42844366,6787310,5121913,43591642,2007/01/10,
(주)제이스텍,090470,2013/12,47817734,37589043,-4687061,-4758391,29464450,2007/01/10,
(주)제이스텍,090470,2014/12,51031240,41309702,3971131,3720659,50665953,2007/01/10,
(주)제이스텍,090470,2015/12,74826157,45225017,4057856,4638886,70009867,2007/01/10,
(주)제이스텍,090470,2016/12,147497136,56332351,16932030,11830904,150786216,2007/01/10,
(주)제이스텍,090470,2017/12,181988549,129094417,100636288,74209208,570820560,2007/01/10,
(주)제이스텍,090470,2018/12,142915886,129869006,6237102,8010296,126220077,2007/01/10,
(주)제이스텍,090470,2019/12,152849084,129961517,797843,1539652,126892960,2007/01/10,
(주)제이스텍,090470,2020/12,146124748,115221686,-9792716,-14016260,114448676,2007/01/10,
(주)제이시스메디칼,287410,2017/12,,,,,,2018/05/08,
(주)제이시스메디칼,287410,2018/12,,,,,,2018/05/08,
(주)제이시스메디칼,287410,2019/12,,,,,,2018/05/08,
(주)제이시스메디칼,287410,2020/12,,,,,,2018/05/08,
(주)제이앤티씨,204270,2011/12,,,,,,2020/03/04,
(주)제이앤티씨,204270,2012/12,,,,,,2020/03/04,
(주)제이앤티씨,204270,2013/12,,,,,,2020/03/04,
(주)제이앤티씨,204270,2014/12,208736851,82662402,32027286,21537965,232528761,2020/03/04,
(주)제이앤티씨,204270,2015/12,240171466,99779166,13079998,16067618,210591046,2020/03/04,
(주)제이앤티씨,204270,2016/12,299229510,132460932,51278227,33868537,302864704,2020/03/04,
(주)제이앤티씨,204270,2017/12,299076506,196233482,23359408,18349281,266616666,2020/03/04,
(주)제이앤티씨,204270,2018/12,287212084,194253831,-6974633,285326,164105652,2020/03/04,
(주)제이앤티씨,204270,2019/12,261878451,164580371,-33359765,-30168314,142404428,2020/03/04,
(주)제이앤티씨,204270,2020/12,274328066,206752157,-8393244,-10400383,119772099,2020/03/04,
(주)제이에스코퍼레이션,194370,2011/12,,,,,,2016/02/04,
(주)제이에스코퍼레이션,194370,2012/12,,,,,,2016/02/04,
(주)제이에스코퍼레이션,194370,2013/12,52134269,42619890,9496541,6944655,103168138,2016/02/04,
(주)제이에스코퍼레이션,194370,2014/12,111936466,57188758,18936682,13108901,108513001,2016/02/04,
(주)제이에스코퍼레이션,194370,2015/12,146724528,103883338,23840946,22555634,229513223,2016/02/04,
(주)제이에스코퍼레이션,194370,2016/12,183509962,159402580,14712327,9421703,176870431,2016/02/04,
(주)제이에스코퍼레이션,194370,2017/12,179359166,161839220,20226498,4054304,224903296,2016/02/04,
(주)제이에스코퍼레이션,194370,2018/12,180144246,161657588,16617445,6751957,195063489,2016/02/04,
(주)제이에스코퍼레이션,194370,2019/12,185510490,165022557,18172450,11636778,242832234,2016/02/04,
(주)제이에스코퍼레이션,194370,2020/12,278894536,153513789,6698524,-4963086,161122598,2016/02/04,
(주)제이에스티나,026040,2011/12,88608125,45271762,5889884,4319668,95214984,1999/12/21,
(주)제이에스티나,026040,2012/12,95579008,54451181,8102018,7319645,122249370,1999/12/21,
(주)제이에스티나,026040,2013/12,103123755,62406696,10573367,8248957,139234421,1999/12/21,
(주)제이에스티나,026040,2014/12,118734957,74987201,10823244,8892196,158299039,1999/12/21,
(주)제이에스티나,026040,2015/12,129714712,82231548,5398462,3997620,154612012,1999/12/21,
(주)제이에스티나,026040,2016/12,127513082,82147030,9442462,5200977,169056213,1999/12/21,
(주)제이에스티나,026040,2017/12,112950166,75173997,266539,-3255146,138584852,1999/12/21,
(주)제이에스티나,026040,2018/12,118194572,74560697,-817270,193461,126039596,1999/12/21,
(주)제이에스티나,026040,2019/12,81949085,45325228,-28078190,-36513087,94811398,1999/12/21,
(주)제이에스티나,026040,2020/12,67882626,30916910,-13386562,-13822675,59781522,1999/12/21,
(주)제이에스피브이,250300,2013/12,,,,,,2016/08/10,2019/03/04
(주)제이에스피브이,250300,2014/12,,,,,,2016/08/10,2019/03/04
(주)제이에스피브이,250300,2015/12,,,,,,2016/08/10,2019/03/04
(주)제이에스피브이,250300,2016/12,,,,,,2016/08/10,2019/03/04
(주)제이에스피브이,250300,2017/12,,,,,,2016/08/10,2019/03/04
(주)제이에이치코오스,065310,2011/12,24625434,20226031,-959835,-9851298,12643103,2002/07/19,2012/05/31
(주)제이엘케이,322510,2015/12,,,,,,2019/12/11,
(주)제이엘케이,322510,2016/12,,,,,,2019/12/11,
(주)제이엘케이,322510,2017/12,,,,,,2019/12/11,
(주)제이엘케이,322510,2018/12,9423021,6095169,-4617039,-6277245,362909,2019/12/11,
(주)제이엘케이,322510,2019/12,38878318,36493991,-10613354,-10463624,229534,2019/12/11,
(주)제이엘케이,322510,2020/12,46814839,30941503,-7469977,-7574168,4489991,2019/12/11,
(주)제이와이피엔터테인먼트,035900,2011/06,23035657,18418988,101481,257342,10237110,2001/08/30,
