회사명,거래소코드,회계년도,매출액(수익)(*)(IFRS),당기순이익(손실)(IFRS),* (정상)영업손익(보고서기재)(IFRS)
(주)테스,095610,2014/12,109632247,16326750,17115663
(주)테스,095610,2015/12,99853137,13500457,10573445
(주)테스,095610,2016/12,178135030,28308483,37053664
(주)테스,095610,2017/12,275184465,55170440,64081474
(주)테스,095610,2018/12,286535044,41648331,58616634
(주)테스,095610,2019/12,177545547,10032902,11808061
(주)테스,095610,2020/12,244783951,29425551,31610541
(주)테이팩스,055490,2011/12,,,
(주)테이팩스,055490,2012/12,,,
(주)테이팩스,055490,2013/12,101298860,6878644,9064660
(주)테이팩스,055490,2014/12,111872821,12903210,14520034
(주)테이팩스,055490,2015/12,113563929,9819859,11343793
(주)테이팩스,055490,2016/12,112013881,8775369,11925685
(주)테이팩스,055490,2017/12,105026830,8715915,13061911
(주)테이팩스,055490,2018/12,107459615,6199779,8786480
(주)테이팩스,055490,2019/12,111638116,9611389,9038872
(주)테이팩스,055490,2020/12,117718905,14990182,14068953
(주)테크윙,089030,2011/12,101978946,12475594,18069525
(주)테크윙,089030,2012/12,91076776,10655263,11933652
(주)테크윙,089030,2013/12,84670825,8792135,9089177
(주)테크윙,089030,2014/12,103648366,9872603,12910006
(주)테크윙,089030,2015/12,134503654,16289100,25496508
(주)테크윙,089030,2016/12,133889168,14993596,23052591
(주)테크윙,089030,2017/12,185196624,36969500,36059405
(주)테크윙,089030,2018/12,183949929,22018685,28497185
(주)테크윙,089030,2019/12,160383059,7066305,23372979
(주)테크윙,089030,2020/12,191832508,30487635,36185564
(주)텔레칩스,054450,2011/12,72005501,-3343226,-4676796
(주)텔레칩스,054450,2012/12,74031432,702833,-1884436
(주)텔레칩스,054450,2013/12,74010712,-17324830,-7918465
(주)텔레칩스,054450,2014/12,75272434,1428747,1706650
(주)텔레칩스,054450,2015/12,82105894,2019692,4568889
(주)텔레칩스,054450,2016/12,100889973,10516587,6685885
(주)텔레칩스,054450,2017/12,122345980,1541272,6200877
(주)텔레칩스,054450,2018/12,126084822,9218032,8308072
(주)텔레칩스,054450,2019/12,132011261,8315944,8037236
(주)텔레칩스,054450,2020/12,100737591,-9413095,-7972182
(주)텔레필드,091440,2011/12,26495411,800587,904119
(주)텔레필드,091440,2012/12,26986073,907853,1653960
(주)텔레필드,091440,2013/12,28038005,324606,601943
(주)텔레필드,091440,2014/12,43608157,2207460,2891799
(주)텔레필드,091440,2015/12,37423910,775226,890957
(주)텔레필드,091440,2016/12,43098885,-2636350,-1688974
(주)텔레필드,091440,2017/12,32656208,352074,411835
(주)텔레필드,091440,2018/12,26571807,-11669922,-10036019
(주)텔레필드,091440,2019/12,32548572,1884735,2168776
(주)텔레필드,091440,2020/12,33671976,-5493523,-4915778
(주)텔콘알에프제약,200230,2011/12,,,
(주)텔콘알에프제약,200230,2012/12,35223848,4478717,5598007
(주)텔콘알에프제약,200230,2013/12,46461625,8207222,10176122
(주)텔콘알에프제약,200230,2014/12,58617722,7307581,8657085
(주)텔콘알에프제약,200230,2015/12,27576675,1000315,256299
(주)텔콘알에프제약,200230,2016/12,22065967,-1251291,-4482814
(주)텔콘알에프제약,200230,2017/12,29704739,-15968288,-7885900
(주)텔콘알에프제약,200230,2018/12,47959827,-5674081,-5925667
(주)텔콘알에프제약,200230,2019/12,51215126,-43385556,2949051
(주)텔콘알에프제약,200230,2020/12,30729442,5325512,-846558
(주)토니모리,214420,2011/12,,,
(주)토니모리,214420,2012/12,,,
(주)토니모리,214420,2013/12,169985563,13909129,14866852
(주)토니모리,214420,2014/12,205149670,11614179,14869698
(주)토니모리,214420,2015/12,219969833,14079518,18135124
(주)토니모리,214420,2016/12,236453729,19501119,24187226
(주)토니모리,214420,2017/12,202696680,7302712,11552008
(주)토니모리,214420,2018/12,169051236,6054051,9914996
(주)토니모리,214420,2019/12,160995709,1008342,5727087
(주)토니모리,214420,2020/12,97690777,-39499698,-20906657
(주)토박스코리아,215480,2015/12,,,
(주)토박스코리아,215480,2016/12,,,
(주)토박스코리아,215480,2017/12,30535280,549102,4534858
(주)토박스코리아,215480,2018/12,24371645,-3874137,-2415017
(주)토박스코리아,215480,2019/12,28366406,153171,1123687
(주)토박스코리아,215480,2020/12,25320842,-3496401,-2979281
(주)토비스,051360,2011/12,316238628,12334113,16999770
(주)토비스,051360,2012/12,353091356,8396071,9445117
(주)토비스,051360,2013/12,472790800,9752534,17183723
(주)토비스,051360,2014/12,606232602,35973783,54414153
(주)토비스,051360,2015/12,463196078,25389722,33428355
(주)토비스,051360,2016/12,455566497,17428686,23387407
(주)토비스,051360,2017/12,523988615,13300369,19366097
(주)토비스,051360,2018/12,430991035,18464065,25582735
(주)토비스,051360,2019/12,418056153,21504982,28199608
(주)토비스,051360,2020/12,271122967,-2194221,1390010
(주)토탈소프트뱅크,045340,2011/12,10471414,-1737237,-1852321
(주)토탈소프트뱅크,045340,2012/12,10058151,-2911361,-1912252
(주)토탈소프트뱅크,045340,2013/12,7784424,-3856998,-2394476
(주)토탈소프트뱅크,045340,2014/12,7563215,367040,520480
(주)토탈소프트뱅크,045340,2015/12,6376186,-1145993,-1413119
(주)토탈소프트뱅크,045340,2016/12,9419277,1039513,816362
(주)토탈소프트뱅크,045340,2017/12,9746423,327226,413725
(주)토탈소프트뱅크,045340,2018/12,11629588,2802448,1952851
(주)토탈소프트뱅크,045340,2019/12,11817222,2577419,2429508
(주)토탈소프트뱅크,045340,2020/12,12143404,2225044,2552360
(주)톱텍,108230,2011/12,200897503,19194940,25089058
(주)톱텍,108230,2012/12,148319631,9007007,10582672
(주)톱텍,108230,2013/12,234597779,14973691,23331188
(주)톱텍,108230,2014/12,171669358,13121567,20182440
(주)톱텍,108230,2015/12,228833299,19056583,24908253
(주)톱텍,108230,2016/12,387475224,32700754,46373010
(주)톱텍,108230,2017/12,1136587156,142477206,205262489
(주)톱텍,108230,2018/12,286184621,19634747,9014140
(주)톱텍,108230,2019/12,165493724,3373947,2793707
(주)톱텍,108230,2020/12,280185548,24940227,19275272
(주)투비소프트,079970,2011/12,22763586,2390669,2102807
(주)투비소프트,079970,2012/12,28414902,3132709,3073516
(주)투비소프트,079970,2013/12,28473623,3029480,3538453
(주)투비소프트,079970,2014/12,25984496,1970486,1717850
(주)투비소프트,079970,2015/12,27488534,2427084,1655521
(주)투비소프트,079970,2016/12,34807407,696933,2608272
(주)투비소프트,079970,2017/12,30895429,-23227196,-5889743
(주)투비소프트,079970,2018/12,33622689,-31439000,-4559129
(주)투비소프트,079970,2019/12,35972724,-13468230,-4304491
(주)투비소프트,079970,2020/12,32322991,-22473707,2501567
(주)툴젠,199800,2012/12,,,
(주)툴젠,199800,2013/12,,,
(주)툴젠,199800,2014/12,,,
(주)툴젠,199800,2015/12,2116891,-5147179,-216112
(주)툴젠,199800,2016/12,1540265,-3016631,-2731900
(주)툴젠,199800,2017/12,3338322,-4342908,-4062666
(주)툴젠,199800,2018/12,1156832,-8056827,-8331617
(주)툴젠,199800,2019/12,1125063,-16277597,-16576903
(주)툴젠,199800,2020/12,713093,-14697764,-14781529
(주)트라이써클,034010,2011/12,6823447,-6025848,-5179679
(주)트레이스,052290,2011/12,19120529,-2195484,398135
(주)트레이스,052290,2012/12,25167846,-3534162,82871
(주)트레이스,052290,2013/12,51485504,-8654426,-1616740
(주)트레이스,052290,2014/12,29422755,-21033130,-14061301
(주)트레이스,052290,2015/12,27143341,-11621228,-7481236
(주)트레이스,052290,2016/12,13738445,-6765365,514989
(주)트레이스,052290,2017/12,3156013,-31051953,-12488318
(주)트루윈,105550,2011/12,19270328,67177,1248650
(주)트루윈,105550,2012/12,22350507,767236,1347251
(주)트루윈,105550,2013/12,51040533,7759023,8806217
(주)트루윈,105550,2014/12,36178841,2221409,2979543
(주)트루윈,105550,2015/12,32165136,-3782662,-3112851
(주)트루윈,105550,2016/12,33228923,-19544147,-14859001
(주)트루윈,105550,2017/12,35388139,-6600299,-2484733
(주)트루윈,105550,2018/12,33647588,-1200754,1812979
(주)트루윈,105550,2019/12,29558743,-3176090,-3230131
(주)트루윈,105550,2020/12,37666650,630435,1301376
(주)트윔,290090,2017/12,65609294,31636814,38794108
(주)트윔,290090,2018/12,5744919,-4238122,-4602386
(주)트윔,290090,2019/12,10410397,-2828075,-3486212
(주)트윔,290090,2020/12,18259561,2910158,2590572
(주)특수건설,026150,2011/12,113324551,-4246665,-3820231
(주)특수건설,026150,2012/12,145122030,1504869,528140
(주)특수건설,026150,2013/12,167277059,-3884844,-4807360
(주)특수건설,026150,2014/12,153537574,1438981,-13038102
(주)특수건설,026150,2015/12,149042834,-2180964,1413338
(주)특수건설,026150,2016/12,138116060,-6939200,659450
(주)특수건설,026150,2017/12,128027954,437417,2677825
(주)특수건설,026150,2018/12,168210145,709871,849342
(주)특수건설,026150,2019/12,182821495,784653,1139178
(주)특수건설,026150,2020/12,192599032,2401665,4898652
(주)티라유텍,322180,2018/12,22771034,1525424,1714366
(주)티라유텍,322180,2019/12,28539531,2616116,2220862
(주)티라유텍,322180,2020/12,34623053,-1082089,-1330950
(주)티로보틱스,117730,2011/12,,,
(주)티로보틱스,117730,2012/12,,,
(주)티로보틱스,117730,2013/12,,,
(주)티로보틱스,117730,2014/12,,,
(주)티로보틱스,117730,2015/12,,,
(주)티로보틱스,117730,2016/12,,,
(주)티로보틱스,117730,2017/12,70377554,7307898,6386674
(주)티로보틱스,117730,2018/12,67518871,5429766,5890232
(주)티로보틱스,117730,2019/12,52360467,-2651311,-3370106
(주)티로보틱스,117730,2020/12,65637225,-1229573,4016604
(주)티브로드도봉강북방송,035210,2011/12,49722648,7334383,12352262
(주)티브로드한빛방송,043890,2011/12,145139254,30839893,39171897
(주)티비씨,033830,2011/12,37073824,4946391,3979199
(주)티비씨,033830,2012/12,36264741,4381538,2552603
(주)티비씨,033830,2013/12,33499370,3632641,1955393
(주)티비씨,033830,2014/12,35232833,3299175,2096963
(주)티비씨,033830,2015/12,40871385,3683161,2053393
(주)티비씨,033830,2016/12,38513717,2766638,1855880
(주)티비씨,033830,2017/12,41921451,3103854,2721587
(주)티비씨,033830,2018/12,40359498,3361497,2563799
(주)티비씨,033830,2019/12,49031092,5474514,5227042
(주)티비씨,033830,2020/12,35104478,3488124,2982563
(주)티비에이치글로벌,084870,2011/12,181462213,-1491726,3415084
(주)티비에이치글로벌,084870,2012/12,173470827,-4805221,-245246
(주)티비에이치글로벌,084870,2013/12,166970170,1156390,6183453
(주)티비에이치글로벌,084870,2014/12,146244923,-12383931,-15152649
(주)티비에이치글로벌,084870,2015/12,128501368,-35557716,-29047134
(주)티비에이치글로벌,084870,2016/12,158895899,-24879551,-12504613
(주)티비에이치글로벌,084870,2017/12,180047261,-12415544,1302709
(주)티비에이치글로벌,084870,2018/12,208807277,-57648858,-1171901
(주)티비에이치글로벌,084870,2019/12,210778625,-77400561,4432296
(주)티비에이치글로벌,084870,2020/12,173139708,-30794073,-6925018
(주)티사이언티픽,057680,2011/12,10719098,-1752598,-1461814
(주)티사이언티픽,057680,2012/12,9688822,-2553421,-3348074
(주)티사이언티픽,057680,2013/12,8662180,-3461522,-3604400
(주)티사이언티픽,057680,2014/12,25144567,1026689,1309482
(주)티사이언티픽,057680,2015/12,37020529,-2332872,-2102547
(주)티사이언티픽,057680,2016/12,29775243,-10841654,-6541504
(주)티사이언티픽,057680,2017/12,44382402,-4718832,-3301088
(주)티사이언티픽,057680,2018/12,5213668,2339026,-1411380
(주)티사이언티픽,057680,2019/12,7690404,5290352,2031391
(주)티사이언티픽,057680,2020/12,9518948,652377,725160
(주)티씨엠생명과학,228180,2013/12,,,
(주)티씨엠생명과학,228180,2014/12,,,
(주)티씨엠생명과학,228180,2015/12,,,
(주)티씨엠생명과학,228180,2016/12,1740083,423388,-2160732
(주)티씨엠생명과학,228180,2017/12,2513565,-6274461,-2828011
(주)티씨엠생명과학,228180,2018/12,3597758,-16700387,-4094478
(주)티씨엠생명과학,228180,2019/12,3736788,1353145,-3577172
(주)티씨케이,064760,2011/12,59442486,12109601,15435678
(주)티씨케이,064760,2012/12,48811038,6808691,7988372
(주)티씨케이,064760,2013/12,35055732,1912932,3478423
(주)티씨케이,064760,2014/12,45221490,4749166,7050055
(주)티씨케이,064760,2015/12,61929728,13166447,16089654
(주)티씨케이,064760,2016/12,89446645,22741014,27429967
(주)티씨케이,064760,2017/12,130310060,37299878,47730492
(주)티씨케이,064760,2018/12,170518830,46856952,59075768
(주)티씨케이,064760,2019/12,171378814,46830053,59171215
(주)티씨케이,064760,2020/12,228209745,60513890,80266434
(주)티앤알바이오팹,246710,2015/12,73100,-1240110,-1112280
(주)티앤알바이오팹,246710,2016/12,274208,-3019858,-3100326
(주)티앤알바이오팹,246710,2017/12,405542,-4058105,-4159134
(주)티앤알바이오팹,246710,2018/12,974315,-4693360,-4933880
(주)티앤알바이오팹,246710,2019/12,1287126,-6250992,-6859661
(주)티앤알바이오팹,246710,2020/12,6805107,-5604365,-5508992
(주)티앤엘,340570,2011/12,,,
(주)티앤엘,340570,2012/12,,,
(주)티앤엘,340570,2013/12,,,
(주)티앤엘,340570,2014/12,,,
(주)티앤엘,340570,2015/12,,,
(주)티앤엘,340570,2016/12,,,
(주)티앤엘,340570,2017/12,,,
(주)티앤엘,340570,2018/12,,,
(주)티앤엘,340570,2019/12,32646477,7290708,7723818
(주)티앤엘,340570,2020/12,40617368,10037197,9387762
(주)티에스넥스젠,043220,2011/12,25509487,-3664235,-2042200
(주)티에스넥스젠,043220,2012/12,3513154,-7166990,-4005075
(주)티에스넥스젠,043220,2013/12,15274093,-1600635,-669083
(주)티에스넥스젠,043220,2014/12,17731354,-5214052,247394
(주)티에스넥스젠,043220,2015/12,14425574,-17670018,-7702053
(주)티에스넥스젠,043220,2016/12,18536385,-5164227,-4780879
(주)티에스넥스젠,043220,2017/12,23192844,-16165737,-9006102
(주)티에스넥스젠,043220,2018/12,27959282,-25548698,-10958306
(주)티에스넥스젠,043220,2019/12,32394970,363359,3219403
(주)티에스넥스젠,043220,2020/12,22768700,-420869,1417728
(주)티에스아이,277880,2015/12,,,
(주)티에스아이,277880,2016/12,,,
(주)티에스아이,277880,2017/12,,,
(주)티에스아이,277880,2018/12,66019061,1987634,4902053
(주)티에스아이,277880,2019/12,60918296,-12174675,5657357
(주)티에스아이,277880,2020/12,45731826,-1650018,-942327
(주)티에스엠텍,066350,2011/12,309708069,9311888,24629020
(주)티에스엠텍,066350,2012/12,324363555,1872474,20532425
(주)티에스엠텍,066350,2013/12,203621800,-23954917,-16636591
(주)티에스엠텍,066350,2014/12,236055569,-26444311,-19214512
(주)티에스이,131290,2011/12,100975654,13058699,15568878
(주)티에스이,131290,2012/12,62746280,2830806,2313908
(주)티에스이,131290,2013/12,74874934,-893020,1251199
(주)티에스이,131290,2014/12,105755004,5046893,5359427
(주)티에스이,131290,2015/12,81413248,851608,-2066680
(주)티에스이,131290,2016/12,61654193,-12502316,-12258048
(주)티에스이,131290,2017/12,101235629,12550557,14650878
(주)티에스이,131290,2018/12,107150369,12658338,14099969
(주)티에스이,131290,2019/12,114955821,13216446,18286149
(주)티에스이,131290,2020/12,181672207,25441634,35829472
(주)티에스트릴리온,284610,2015/12,,,
(주)티에스트릴리온,284610,2016/12,,,
(주)티에스트릴리온,284610,2017/12,,,
(주)티에스트릴리온,284610,2018/12,73802991,2371963,3179164
(주)티에스트릴리온,284610,2019/12,69311667,2971744,4365771
(주)티에스트릴리온,317240,2019/12,,,
(주)티에스트릴리온,317240,2020/12,60652758,-2520580,3393348
(주)티에이치엔,019180,2011/12,138565321,6359925,7925204
(주)티에이치엔,019180,2012/12,166347384,5232798,5931389
(주)티에이치엔,019180,2013/12,190518114,-9134703,7357591
(주)티에이치엔,019180,2014/12,179696159,6893912,6702115
(주)티에이치엔,019180,2015/12,240960633,10652138,11716887
(주)티에이치엔,019180,2016/12,258025320,11286826,12394313
(주)티에이치엔,019180,2017/12,263401715,6585273,9101748
(주)티에이치엔,019180,2018/12,331053733,5176679,12249238
(주)티에이치엔,019180,2019/12,356789121,7264464,18331486
(주)티에이치엔,019180,2020/12,313392799,-12505524,-9409274
(주)티엘비,356860,2011/12,,,
(주)티엘비,356860,2012/12,,,
(주)티엘비,356860,2013/12,,,
(주)티엘비,356860,2014/12,,,
(주)티엘비,356860,2015/12,,,
(주)티엘비,356860,2016/12,,,
(주)티엘비,356860,2017/12,,,
(주)티엘비,356860,2018/12,,,
(주)티엘비,356860,2019/12,,,
(주)티엘비,356860,2020/12,184111813,11751182,14921426
(주)티엘아이,062860,2011/12,52328977,-1970820,-7122249
(주)티엘아이,062860,2012/12,64400824,-3586647,6435103
(주)티엘아이,062860,2013/12,67278651,2016307,4323166
(주)티엘아이,062860,2014/12,85727352,4490386,7674039
(주)티엘아이,062860,2015/12,88281306,3659241,6155050
(주)티엘아이,062860,2016/12,72365334,803216,-2085437
