회사명,거래소코드,회계년도,매출액(수익)(*)(IFRS연결),* (정상)영업손익(보고서기재)(IFRS연결),당기순이익(손실)(IFRS연결)
(주)이글벳,044960,2018/12,,,
(주)이글벳,044960,2019/12,,,
(주)이글벳,044960,2020/12,,,
(주)이노메트리,302430,2017/12,14062786,1978671,1176696
(주)이노메트리,302430,2018/12,30576216,6712342,5247720
(주)이노메트리,302430,2019/12,31891286,5326328,4628076
(주)이노메트리,302430,2020/12,20723393,-4433594,-3696865
(주)이노션,214320,2011/12,,,
(주)이노션,214320,2012/12,,,
(주)이노션,214320,2013/12,634119154,82306561,70781497
(주)이노션,214320,2014/12,744733706,83491797,83835155
(주)이노션,214320,2015/12,987924246,92927752,78036781
(주)이노션,214320,2016/12,1051560762,99439958,77973083
(주)이노션,214320,2017/12,1138685373,96678965,75661546
(주)이노션,214320,2018/12,1239176790,118186486,92381768
(주)이노션,214320,2019/12,1274274037,121852465,94564534
(주)이노션,214320,2020/12,1221072414,111506787,84276965
(주)이노와이어리스,073490,2011/12,73105769,16252662,15339685
(주)이노와이어리스,073490,2012/12,76790205,11805682,9867396
(주)이노와이어리스,073490,2013/12,79216334,3881546,4654449
(주)이노와이어리스,073490,2014/12,56033939,-278202,1335008
(주)이노와이어리스,073490,2015/12,54948882,-2475649,-4492784
(주)이노와이어리스,073490,2016/12,52708496,-3731023,-9818488
(주)이노와이어리스,073490,2017/12,60670951,615134,-213188
(주)이노와이어리스,073490,2018/12,64034149,249686,217725
(주)이노와이어리스,073490,2019/12,96847501,15345480,13146730
(주)이노와이어리스,073490,2020/12,92967216,13796008,13100948
(주)이노인스트루먼트,215790,2015/12,,,
(주)이노인스트루먼트,215790,2016/12,,,
(주)이노인스트루먼트,215790,2017/12,68524872,7784441,4207934
(주)이노인스트루먼트,215790,2018/12,49905327,-4910795,-4238835
(주)이노인스트루먼트,215790,2019/12,43493970,-17527805,-24312765
(주)이노인스트루먼트,215790,2020/12,42038228,3091510,5301985
(주)이노테라피,246960,2015/12,13636,-1375416,-4823126
(주)이노테라피,246960,2016/12,100541,-1767545,-746621
(주)이노테라피,246960,2017/12,202717,-2645706,-3011954
(주)이노테라피,246960,2018/12,512204,-2586293,-2574357
(주)이노테라피,246960,2019/12,692760,-3900672,-3989026
(주)이노테라피,246960,2020/12,596189,-3697286,-3036081
(주)이녹스,088390,2011/12,115904008,14012159,9206054
(주)이녹스,088390,2012/12,142315791,19384058,12663905
(주)이녹스,088390,2013/12,186110243,34118642,27721514
(주)이녹스,088390,2014/12,144775899,20669224,15614982
(주)이녹스,088390,2015/12,213351977,10639139,6812043
(주)이녹스,088390,2016/12,232537090,9511284,3153965
(주)이녹스,088390,2017/12,46130094,-15357060,167690486
(주)이녹스,088390,2018/12,57752852,3544364,-31612084
(주)이녹스,088390,2019/12,41540048,-5138745,-18948158
(주)이녹스,088390,2020/12,54360697,10615166,12373617
(주)이녹스첨단소재,272290,2017/12,193104083,22165752,17296947
(주)이녹스첨단소재,272290,2018/12,293115113,38297660,30467079
(주)이녹스첨단소재,272290,2019/12,349330168,46489362,34540957
(주)이녹스첨단소재,272290,2020/12,336257633,43835354,25225674
(주)이라이콤,041520,2011/12,454884032,26163694,21083700
(주)이라이콤,041520,2012/12,542116976,42384337,17392690
(주)이라이콤,041520,2013/12,689897746,46747105,36669918
(주)이라이콤,041520,2014/12,647835666,48442059,40988285
(주)이라이콤,041520,2015/12,635525312,40861986,38956550
(주)이라이콤,041520,2016/12,306022430,4575716,2875225
(주)이라이콤,041520,2017/12,344006411,-929413,-15659820
(주)이라이콤,041520,2018/12,367070174,8613386,8225844
(주)이라이콤,041520,2019/12,277051025,-5535346,-586008
(주)이라이콤,041520,2020/12,245148533,17760117,8283566
(주)이랜시스,264850,2017/12,,,
(주)이랜시스,264850,2018/12,,,
(주)이랜시스,264850,2019/12,52298488,4097775,1094254
(주)이랜시스,264850,2020/12,61159595,4253761,3385828
(주)이랜텍,054210,2011/12,450396479,6812167,2917833
(주)이랜텍,054210,2012/12,548858755,13729769,6109618
(주)이랜텍,054210,2013/12,654680194,26774533,13160622
(주)이랜텍,054210,2014/12,579347225,8523052,4903850
(주)이랜텍,054210,2015/12,616138233,22292394,14885891
(주)이랜텍,054210,2016/12,602202164,19236233,13582140
(주)이랜텍,054210,2017/12,589202026,3426644,-1462094
(주)이랜텍,054210,2018/12,451807947,1250855,-10872639
(주)이랜텍,054210,2019/12,729024728,36277848,12103158
(주)이랜텍,054210,2020/12,625658634,14957829,-15998883
(주)이루다,164060,2016/12,,,
(주)이루다,164060,2017/12,,,
(주)이루다,164060,2018/12,,,
(주)이루다,164060,2019/12,,,
(주)이루다,164060,2020/12,,,
(주)이루온,065440,2011/12,42013015,1269258,-171104
(주)이루온,065440,2012/12,38595983,-3005116,-3035062
(주)이루온,065440,2013/12,50471130,2872882,1350628
(주)이루온,065440,2014/12,47225338,-2732332,-6929667
(주)이루온,065440,2015/12,51504260,1746698,11582
(주)이루온,065440,2016/12,52553155,491822,-1039065
(주)이루온,065440,2017/12,34944446,-364197,-1687684
(주)이루온,065440,2018/12,48285361,1260674,920420
(주)이루온,065440,2019/12,49397597,973899,534329
(주)이루온,065440,2020/12,47818753,2251718,2124692
(주)이마트,139480,2011/12,7974414433,490468129,315069690
(주)이마트,139480,2012/12,12685041193,735867548,435752118
(주)이마트,139480,2013/12,13035263108,735103988,476244256
(주)이마트,139480,2014/12,13153607337,582977458,291918307
(주)이마트,139480,2015/12,13639993102,503780001,455879563
(주)이마트,139480,2016/12,14777876304,546854596,381637145
(주)이마트,139480,2017/12,15876686561,566919510,627938627
(주)이마트,139480,2018/12,17049079117,462827003,476179033
(주)이마트,139480,2019/12,19062879818,150652509,223836243
(주)이마트,139480,2020/12,22033009981,237151679,362572648
(주)이미지스테크놀로지,115610,2011/12,,,
(주)이미지스테크놀로지,115610,2012/12,,,
(주)이미지스테크놀로지,115610,2013/12,31054644,1438941,2002501
(주)이미지스테크놀로지,115610,2014/12,49985241,918630,1389662
(주)이미지스테크놀로지,115610,2015/12,49347872,762324,1467559
(주)이미지스테크놀로지,115610,2016/12,45034794,621317,787606
(주)이미지스테크놀로지,115610,2017/12,27618911,-5274491,-5183457
(주)이미지스테크놀로지,115610,2018/12,17067967,-7407218,-7402729
(주)이미지스테크놀로지,115610,2019/12,18952057,-6449377,-8167228
(주)이미지스테크놀로지,115610,2020/12,,,
(주)이브이수성,084180,2011/12,,,
(주)이브이수성,084180,2012/12,,,
(주)이브이수성,084180,2013/12,,,
(주)이브이수성,084180,2014/12,,,
(주)이브이수성,084180,2015/12,,,
(주)이브이수성,084180,2016/12,,,
(주)이브이수성,084180,2017/12,26355801,-2022546,-21873411
(주)이브이수성,084180,2018/12,23538548,-3971753,-14460825
(주)이브이수성,084180,2019/12,22705956,-1086313,-5155387
(주)이브이수성,084180,2020/12,20651324,-737303,-3273041
(주)이브이첨단소재,131400,2011/12,81034863,9469696,8425038
(주)이브이첨단소재,131400,2012/12,75341639,1912580,1447981
(주)이브이첨단소재,131400,2013/12,84050908,2606700,1547363
(주)이브이첨단소재,131400,2014/12,63004624,-4133220,-5570637
(주)이브이첨단소재,131400,2015/12,50306399,-8868201,-9554000
(주)이브이첨단소재,131400,2016/12,60852375,-4292569,-5541543
(주)이브이첨단소재,131400,2017/12,87080093,4721042,1168293
(주)이브이첨단소재,131400,2018/12,65691719,2772514,2383821
(주)이브이첨단소재,131400,2019/12,52429478,986021,-1380065
(주)이브이첨단소재,131400,2020/12,45802739,-4384723,-6665135
(주)이상네트웍스,080010,2011/12,49518731,3963850,2884926
(주)이상네트웍스,080010,2012/12,36057991,2177551,2426028
(주)이상네트웍스,080010,2013/12,28791635,1588488,1805814
(주)이상네트웍스,080010,2014/12,41722243,2470854,2440429
(주)이상네트웍스,080010,2015/12,37773544,3984067,2650846
(주)이상네트웍스,080010,2016/12,38756402,6567770,6200956
(주)이상네트웍스,080010,2017/12,51095595,7969102,8049175
(주)이상네트웍스,080010,2018/12,53729890,6828534,6356877
(주)이상네트웍스,080010,2019/12,58153972,7530463,10932725
(주)이상네트웍스,080010,2020/12,44219746,3074990,5992694
(주)이수앱지스,086890,2011/12,,,
(주)이수앱지스,086890,2012/12,,,
(주)이수앱지스,086890,2013/12,,,
(주)이수앱지스,086890,2014/12,,,
(주)이수앱지스,086890,2015/12,,,
(주)이수앱지스,086890,2016/12,,,
(주)이수앱지스,086890,2017/12,,,
(주)이수앱지스,086890,2018/12,,,
(주)이수앱지스,086890,2019/12,,,
(주)이수앱지스,086890,2020/12,,,
(주)이수페타시스,007660,2011/12,386601574,16984091,8376742
(주)이수페타시스,007660,2012/12,418156244,30452469,20112696
(주)이수페타시스,007660,2013/12,535375500,47151330,33402676
(주)이수페타시스,007660,2014/12,504766284,10288317,2557285
(주)이수페타시스,007660,2015/12,520911373,20176550,6476400
(주)이수페타시스,007660,2016/12,554178600,11057635,236506
(주)이수페타시스,007660,2017/12,531340270,-8029238,-14879126
(주)이수페타시스,007660,2018/12,560337381,7500327,-7371813
(주)이수페타시스,007660,2019/12,514238394,-23957646,-91099124
(주)이수페타시스,007660,2020/12,514188416,1963549,-13504623
(주)이수화학,005950,2011/12,2055883155,74205583,19277900
(주)이수화학,005950,2012/12,2231441793,69592774,19620271
(주)이수화학,005950,2013/12,2072702050,-92418,-60453589
(주)이수화학,005950,2014/12,1851575637,-35723882,-86425816
(주)이수화학,005950,2015/12,1471229204,53916,-54617454
(주)이수화학,005950,2016/12,1515417587,62632548,7863436
(주)이수화학,005950,2017/12,1507752229,31125853,-926817
(주)이수화학,005950,2018/12,1531336138,6451081,-1610850
(주)이수화학,005950,2019/12,1516191857,9430780,-18913644
(주)이수화학,005950,2020/12,1313295207,-36843270,-143142309
(주)이스타코,015020,2011/12,,,
(주)이스타코,015020,2012/12,10908289,-2068274,-5654376
(주)이스타코,015020,2013/12,48119946,24517064,18260011
(주)이스타코,015020,2014/12,23619679,-2701247,-3117001
(주)이스타코,015020,2015/12,23937807,-1861116,1215599
(주)이스타코,015020,2016/12,13721933,-4447213,-9546544
(주)이스타코,015020,2017/12,53879625,25336,-2982263
(주)이스타코,015020,2018/12,26567531,-2679607,-5224269
(주)이스타코,015020,2019/12,,,
(주)이스타코,015020,2020/12,,,
(주)이스트소프트,047560,2011/12,32279835,10213371,6678194
(주)이스트소프트,047560,2012/12,31320868,-5508415,-7825437
(주)이스트소프트,047560,2013/12,36532871,-3586878,-4325453
(주)이스트소프트,047560,2014/12,42874318,-1613111,-2029375
(주)이스트소프트,047560,2015/12,44068203,-1554211,-2148470
(주)이스트소프트,047560,2016/12,50497446,-2611187,-2328515
(주)이스트소프트,047560,2017/12,58522219,-859109,-2936874
(주)이스트소프트,047560,2018/12,64686585,2034697,1986017
(주)이스트소프트,047560,2019/12,68906896,-2835907,-16092359
(주)이스트소프트,047560,2020/12,83648478,5881460,7141277
(주)이아이디,093230,2011/12,40234502,-26537920,-26808806
(주)이아이디,093230,2012/12,15928065,-9554250,-27257277
(주)이아이디,093230,2013/12,,,
(주)이아이디,093230,2014/12,25563249,-7431228,-22742387
(주)이아이디,093230,2015/12,41161887,-9243977,-2519297
(주)이아이디,093230,2016/12,36049633,-2788398,-14084702
(주)이아이디,093230,2017/12,84380435,-4499531,709365
(주)이아이디,093230,2018/12,121343274,-3446475,-6706484
(주)이아이디,093230,2019/12,141020916,1484789,465759
(주)이아이디,093230,2020/12,165214850,-1736272,-22444302
(주)이엔드디,101360,2011/12,,,
(주)이엔드디,101360,2012/12,,,
(주)이엔드디,101360,2013/12,,,
(주)이엔드디,101360,2014/12,,,
(주)이엔드디,101360,2015/12,,,
(주)이엔드디,101360,2016/12,,,
(주)이엔드디,101360,2017/12,,,
(주)이엔드디,101360,2018/12,,,
(주)이엔드디,101360,2019/12,,,
(주)이엔드디,101360,2020/12,,,
(주)이엔에프테크놀로지,102710,2011/12,164332788,18023395,12544901
(주)이엔에프테크놀로지,102710,2012/12,232412600,19605098,13260372
(주)이엔에프테크놀로지,102710,2013/12,220149412,11998864,6724168
(주)이엔에프테크놀로지,102710,2014/12,248589594,13848103,7804117
(주)이엔에프테크놀로지,102710,2015/12,311850325,37866322,29047931
(주)이엔에프테크놀로지,102710,2016/12,334284650,41327169,21631581
(주)이엔에프테크놀로지,102710,2017/12,387027301,45348564,26009441
(주)이엔에프테크놀로지,102710,2018/12,425448061,35608553,29013501
(주)이엔에프테크놀로지,102710,2019/12,481013219,59636773,46731624
(주)이엔에프테크놀로지,102710,2020/12,486607223,68167276,47431531
(주)이엔코퍼레이션,066980,2011/12,46157865,-2873305,-7089307
(주)이엔코퍼레이션,066980,2012/12,42992872,-5895792,-7643076
(주)이엔코퍼레이션,066980,2013/12,59008976,1461290,2643437
(주)이엔코퍼레이션,066980,2014/12,50741372,-13736249,-25582640
(주)이엔코퍼레이션,066980,2015/12,52825056,-5516506,-8422717
(주)이엔코퍼레이션,066980,2016/12,23477074,4883109,1627149
(주)이엔코퍼레이션,066980,2017/12,76200362,4731577,-5335707
(주)이엔코퍼레이션,066980,2018/12,81988308,-376577,-8604080
(주)이엔코퍼레이션,066980,2019/12,110610982,9123049,4032272
(주)이엔코퍼레이션,066980,2020/12,13549223,293881,-47217752
(주)이엔플러스,074610,2011/12,13799892,-3088434,-5283544
(주)이엔플러스,074610,2012/12,15923681,-1788959,-3691216
(주)이엔플러스,074610,2013/12,15792589,396527,-1310082
(주)이엔플러스,074610,2014/12,16729534,1243604,752802
(주)이엔플러스,074610,2015/12,18088973,1576900,685834
(주)이엔플러스,074610,2016/12,38361918,4134342,2070551
(주)이엔플러스,074610,2017/12,44679960,-467681,-11769596
(주)이엔플러스,074610,2018/12,39778513,-11445777,-8337195
(주)이엔플러스,074610,2019/12,40364029,-15398599,-34347929
(주)이엔플러스,074610,2020/12,27447158,-8333209,-14091244
(주)이엘피,063760,2014/12,,,
(주)이엘피,063760,2015/12,,,
(주)이엘피,063760,2016/12,30914030,11449471,10749434
(주)이엘피,063760,2017/12,45634187,18164720,16079545
(주)이엘피,063760,2018/12,50838818,15156013,14827685
(주)이엘피,063760,2019/12,37348781,3109187,4073790
(주)이엘피,063760,2020/12,28862656,2727036,2487858
(주)이엠넷,123570,2011/12,27384241,6023627,4396229
(주)이엠넷,123570,2012/12,32091875,6436550,5182072
(주)이엠넷,123570,2013/12,28618082,3309359,2463144
(주)이엠넷,123570,2014/12,26696930,2155400,2198433
(주)이엠넷,123570,2015/12,26020396,2781477,2665803
(주)이엠넷,123570,2016/12,27313009,3259571,2244611
(주)이엠넷,123570,2017/12,28809795,4183134,3848912
(주)이엠넷,123570,2018/12,31601445,5544145,4500362
(주)이엠넷,123570,2019/12,36701874,7715027,8095508
(주)이엠넷,123570,2020/12,39016625,7237712,7888313
(주)이엠앤아이,083470,2011/12,98588769,247205,-7934377
(주)이엠앤아이,083470,2012/12,89780866,5822020,2803864
(주)이엠앤아이,083470,2013/12,120014162,203313,434685
(주)이엠앤아이,083470,2014/12,130666537,8837833,8521711
(주)이엠앤아이,083470,2015/12,113765619,4927752,4747455
(주)이엠앤아이,083470,2016/12,124449341,-1967964,-3129844
(주)이엠앤아이,083470,2017/12,96801649,-2460702,-33747717
(주)이엠앤아이,083470,2018/12,53405357,-17461902,-48766767
(주)이엠앤아이,083470,2019/12,7377848,-3235270,27249810
(주)이엠앤아이,083470,2020/12,10176205,-2512133,-3648745
(주)이엠텍,091120,2011/12,136576394,4203909,2456147
(주)이엠텍,091120,2012/12,299650677,28846947,19573701
(주)이엠텍,091120,2013/12,267507521,24272118,23124496
(주)이엠텍,091120,2014/12,183609739,12981769,10287268
(주)이엠텍,091120,2015/12,206565430,12954491,12340157
(주)이엠텍,091120,2016/12,228351899,16587283,12289325
(주)이엠텍,091120,2017/12,194381344,13626917,5935049
(주)이엠텍,091120,2018/12,286047460,21165477,23678220
(주)이엠텍,091120,2019/12,268162562,-5605244,-440765
(주)이엠텍,091120,2020/12,282933999,2065994,629797
(주)이오테크닉스,039030,2011/12,153683195,15619060,17717068
(주)이오테크닉스,039030,2012/12,190563018,34321182,27640354
(주)이오테크닉스,039030,2013/12,232154361,43099270,34507111
(주)이오테크닉스,039030,2014/12,301810544,56664489,42322875
(주)이오테크닉스,039030,2015/12,270020677,28545439,24700891
(주)이오테크닉스,039030,2016/12,307727032,21258735,19443122
(주)이오테크닉스,039030,2017/12,404151529,59979121,42991245
(주)이오테크닉스,039030,2018/12,294095045,17858925,21883396
(주)이오테크닉스,039030,2019/12,206470463,7100165,11846028
(주)이오테크닉스,039030,2020/12,325124139,38485391,21554316
(주)이원,017940,2011/12,7059229696,120521295,72965002
(주)이원,017940,2012/12,7413322216,109883094,90460964
(주)이원,017940,2013/12,7205425041,108867826,33847406
(주)이원,017940,2014/12,6900474530,86965138,40879737
(주)이원,017940,2015/12,4695070331,35683009,103521
(주)이원,017940,2016/12,3995900597,11087869,-37939686
(주)이원,017940,2017/12,4408216435,93694351,86762513
(주)이원,017940,2018/12,4630199431,14012873,79242176
